,id_num,store_name,address,tel,sector,menu,info,large_sector,city_province,city_county_district,detail_address,latitude_geocoding,longitude_geocoding,latitude_v_world,longitude_v_world,check_geo_result
3683,10013,백남희미용실,경상북도 포항시 남구 운하로 48번길 12,283-2407,이미용업,커트 7000원일반펌       20000원,,이미용업,경상북도,포항시,남구 운하로 48번길 12,0.0,0.0,36.028904286,129.37629012,False
3684,10014,최정미헤어타운,경상북도 포항시 남구 송림로 101,232-2944,이미용업,남성 커트 8000원여성       6000원,,이미용업,경상북도,포항시,남구 송림로 101,36.0357843,129.3750086,36.038721899,129.374197469,False
3685,10015,닥터크리닝,경상북도 포항시 북구 삼호로253번길 14-1,249-4519,세탁업,상의 4000원하의       3000원,,세탁업,경상북도,포항시,북구 삼호로253번길 14-1,36.0609815,129.3786755,36.061273674,129.378003507,False
3686,10019,초원밀면 돼지국밥,경상북도 포항시 북구 흥해읍 중성로 52번길 15-1,262-3450,한식_일반,밀면 5000원비밈밀면       6000원,,요식업,경상북도,포항시,북구 흥해읍 중성로 52번길 15-1,0.0,0.0,36.107438284,129.349116535,False
3687,10020,경희미용실,"경상북도 포항시 북구 서동로47번길 25-4,1층(덕수동)",010-4670-7271,이미용업,커트 5000원일반펌       15000원,,이미용업,경상북도,포항시,"북구 서동로47번길 25-4,1층 (덕수동)",0.0,0.0,36.043317012,129.364506248,False
3688,10021,대명세탁소,경상북도 포항시 북구 중흥로213번길 18-1,275-9579,세탁업,와이셔츠 세탁 2500원양복 세탁       8000원,,세탁업,경상북도,포항시,북구 중흥로213번길 18-1,36.0237943,129.3557026,36.023667052,129.356179737,False
3689,10022,굿맨,"경상북도 포항시 북구 아치로 57, 상가동101호 (우현동,화성아파트)",010-2878-9898,이미용업,커트 9000원펌       30000원,,이미용업,경상북도,포항시,"북구 아치로 57, 상가동101호  (우현동,화성아파트)",0.0,0.0,36.051125561,129.355696493,False
3690,10023,남자머리,경상북도 포항시 북구 우창로 20,070-8101-8102,이미용업,커트 10000원펌       33000원,,이미용업,경상북도,포항시,북구 우창로 20,36.0630203,129.3618379,36.055529013,129.35999438,False
3691,10025,엘라미용실,경상북도 포항시 북구 삼호로 461-1,232-1833,이미용업,성인커트 7000원일반펌       20000원,,이미용업,경상북도,포항시,북구 삼호로 461-1,36.0427183,129.3675923,36.069915135,129.398445736,False
3692,10026,부포돼지국밥,경상북도 포항시 남구 오천읍 해병로347번길 34,291-9845,한식_일반,돼지국밥 8500원순대국밥       9000원,,요식업,경상북도,포항시,남구 오천읍 해병로347번길 34,35.9640626,129.4118589,35.963172115,129.413626115,False
3693,10027,젠틀맨남성컷,경상북도 포항시 남구 효성로 52,278-3997,이미용업,남성커트 9000원염색       25000원,,이미용업,경상북도,포항시,남구 효성로 52,36.0061236,129.3394631,36.005960459,129.339112399,False
3694,10028,맨컷팅클럽,경상북도 포항시 남구 대이로 101,273-5349,이미용업,남자 커트 10000원학생 커트       10000원,,이미용업,경상북도,포항시,남구 대이로 101,36.03099605,129.33920975131906,36.024113028,129.340654554,False
3695,10029,그린빌미용실,경상북도 포항시 남구 대이로 138,274-0450,이미용업,남자 커트 10000원여자 커트       12000원,,이미용업,경상북도,포항시,남구 대이로 138,36.0266019,129.34151270124903,36.02674362,129.341420165,False
3696,10030,멋진남자들,경상북도 포항시 북구 장량중앙로46번길 1,231-0246,이미용업,성인커트 9000원일반펌       33000원,,이미용업,경상북도,포항시,북구 장량중앙로46번길 1,36.0898039,129.3867462,36.090075274,129.386978519,False
3697,10034,서울밥집 봉천점,서울특별시 관악구 장군봉1길 45,없음,한식_일반,김치찌개 6900원비빔밥       5900원,,요식업,서울특별시,관악구,장군봉1길 45,37.4817471,126.9418111,37.481735998,126.942585394,False
3698,10037,이모네손칼국수,서울특별시 강남구 언주로69길 9 1층,02-555-0767,한식_면류,닭칼국수 7000원멸치칼국수       7000원,,요식업,서울특별시,강남구,언주로69길 9 1층,0.0,0.0,37.496347686,127.044501926,False
3699,10039,누렁국수,서울특별시 강남구 개포로 652 빌딩스타3 지상1층 101호,02-431-0045,한식_면류,진국수(사골육수) 7000원우국수       7000원,영업시간 10:00~21:00,요식업,서울특별시,강남구,개포로 652 빌딩스타3 지상1층 101호,0.0,0.0,37.494908058,127.084057026,False
3700,10044,왕갈비,강원특별자치도 삼척시 하실길 40-10,033-574-9266,한식_육류,돼지갈비(250g) 13000원       원,"관내 오랜 기간동안 영업을 하여 꾸준히 사랑받는 업소로 자리매김, 가족운영을 통해 저렴한 가격에 음식 제공",요식업,강원특별자치도,삼척시,하실길 40-10,37.4532792,129.1706936,37.451384445,129.170429818,False
3701,10045,송혜진미용실,"강원특별자치도 춘천시 신흥길 5번길 8-6, 1층(우두동)",010-6359-7086,이미용업,커트 8000원펌       15000원,영업시간: 09:30~20:00,이미용업,강원특별자치도,춘천시,"신흥길 5번길 8-6, 1층 (우두동)",0.0,0.0,37.900570036,127.727393638,False
3702,10047,박혜숙헤어,강원특별자치도 춘천시 춘천로309번길 7 (후평동),033-257-1360,이미용업,커트 10000원펌       30000원,영업시간: 08:00 ~ 18:00,이미용업,강원특별자치도,춘천시,춘천로309번길 7  (후평동),0.0,0.0,37.8823136,127.746727678,False
3703,10049,홍혜린머리방,강원특별자치도 춘천시 터미널길14번길 3(온의동),033-252-1410,이미용업,커트 10000원펌       40000원,영업시간: 09:30~19:00,이미용업,강원특별자치도,춘천시,터미널길14번길 3 (온의동),0.0,0.0,37.864797859,127.71869721,False
3704,10051,신토불이 정육식당,서울특별시 강남구 남부순환로 2629,02-3462-4635,한식_육류,한우생등심(200g) 38000원돼지왕갈비(300g)       15000원,상차림비 2천원,요식업,서울특별시,강남구,남부순환로 2629,37.4845395,127.0384129,37.48526831,127.037358388,False
3705,10054,양구식당,서울특별시 강남구 논현로151길 26,02-548-5848,한식_일반,닭곰탕국밥 9000원닭칼국수       8000원,,요식업,서울특별시,강남구,논현로151길 26,37.5197458,127.0255862,37.519922238,127.026069593,False
3706,10055,J&J 뷰티샵,서울특별시 강남구 역삼로11길 13-8 지상1층 101호,010-8342-2522,이미용업,기본컷트 12000원뿌리염색       25000원,,이미용업,서울특별시,강남구,역삼로11길 13-8 지상1층 101호,0.0,0.0,37.495513252,127.034647429,False
3707,10057,명동만두,서울특별시 강남구 역삼로 133 지상1층 1호,02-2052-7776,기타양식,수제고기떡만두국 7500원수제고기만두국       7500원,,요식업,서울특별시,강남구,역삼로 133 지상1층 1호,0.0,0.0,37.49445044,127.034199624,False
3708,10060,행복한잔치국수,서울특별시 강남구 광평로 196 2층 201호,02-459-2918,한식_면류,잔치국수 6000원비빔국수       7000원,,요식업,서울특별시,강남구,광평로 196 2층 201호,0.0,0.0,37.483998789,127.09427404,False
3709,10063,소문난순대,전라북도 무주군 무주읍 장터로 2,063-322-3186,한식_일반,순대국밥 7000원       원,시장 내에 있어 접근성이 좋고 메뉴가 다양함,요식업,전라북도,무주군,무주읍 장터로 2,36.0063454,127.6527362,36.004650656,127.653532269,False
3710,10064,부추 오리식당,전라남도 해남군 해남읍 평동길12-2,061-537-0202,한식_육류,돼지국밥 7000원순대국밥       7000원,매일시장 주변으로 식당에 공용주차장안에 있어 주차가 편리하고 음식 가격이 전반적으로 저렴함.,요식업,전라남도,해남군,해남읍 평동길12-2,0.0,0.0,34.569133265,126.599257916,False
3711,10067,솔밭식당,전라남도 해남군 마산면 추당길 3,061-532-1323,한식_일반,백반 7000원생삼겹살       12000원,친절하신 사장님이 직접 재배하신 신선한 재료로 만든 모든 음식이 집밥을 생각나게 합니다.,요식업,전라남도,해남군,마산면 추당길 3,34.6327647,126.5484309,34.63553392,126.549922066,False
3712,10068,생생헤어,경상북도 포항시 남구 대이로46번길15-7,010-4543-5741,이미용업,여자 커트 13000원일반펌       40000원,,이미용업,경상북도,포항시,남구 대이로46번길15-7,0.0,0.0,36.020495399,129.34283149,False
3713,10069,물레방아기사식당,전라남도 해남군 마산면 명량로 2876,061-535-1119,한식_기타,한식뷔페 8000원       원,,요식업,전라남도,해남군,마산면 명량로 2876,34.5837381,126.5676707,34.583740987,126.567687371,False
3714,10073,신토불이국민동태탕,광주광역시 서구 화운로303번길 3(광천동),062-371-7175,한식_일반,삼겹살(200g) 11000원김치찌개       7000원,,요식업,광주광역시,서구,화운로303번길 3 (광천동),0.0,0.0,35.166127246,126.876835654,False
3715,10076,또또분식,전라북도 전주시 덕진구 삼송3길14,010-4184-7163,한식_일반,떡볶이 4500원수제모듬튀김       5000원,"친환경 매장, 수제로 음식을 만들어 안전한 먹거리 제공",요식업,전라북도,전주시,덕진구 삼송3길14,0.0,0.0,35.842426979,127.135459832,False
3716,10077,또와분식,전라북도 전주시 완산구 태평5길 41-5,063-273-2923,한식_일반,찹쌀도너츠(3개) 2000원찐빵(3개)       2000원,,요식업,전라북도,전주시,완산구 태평5길 41-5,35.8245309,127.143457,35.824285245,127.143245169,False
3717,10079,갈비전문점 엘에이 평화직영점,전라북도 전주시 완산구 모악로 4701,063-227-9978,한식_육류,돼지갈비(350g) 18000원       원,품질좋은 고기 제공,요식업,전라북도,전주시,완산구 모악로 4701,35.775096,127.1233353,35.788989283,127.130595544,False
3718,10082,짜장나루,서울특별시 중랑구 겸재로 161,02-494-4774,중식,자장면 4500원짬뽕       6000원,좋은 식재료를 사용하며 저렴한 가격을 유지하고 있음.,요식업,서울특별시,중랑구,겸재로 161,37.588095,127.0854899,37.588072089,127.085470517,False
3719,10083,다담2900,"서울특별시 중랑구 망우로66길 75, 1층",02-493-3339,한식_일반,비빔밥 4500원냉면       5000원,"식재료가 좋으며, 가격이 저렴함",요식업,서울특별시,중랑구,"망우로66길 75, 1층",0.0,0.0,37.596228893,127.099567422,False
3720,10085,스타이발관,"서울특별시 중랑구 망우로 382-2,2층",010-5253-5951,이미용업,이용료(커트) 7000원       원,깨끗한 시설에 주인내외가 매우 친절하며 가격이 저렴함,이미용업,서울특별시,중랑구,"망우로 382-2,2층",0.0,0.0,37.598415799,127.094765077,False
3721,10086,김가네삼계탕추어탕,전라북도 정읍시 수성2로 27-6,063-538-7003,한식_일반,삼계탕 13000원       원,,요식업,전라북도,정읍시,수성2로 27-6,35.581673,126.8549743,35.582281579,126.854987992,False
3722,10087,고향촌,전라북도 정읍시 수성로 35,063-538-9282,한식_일반,생삼겹살(180g) 10000원차돌박이(150g)       11000원,,요식업,전라북도,정읍시,수성로 35,35.5798108,126.8532967,35.581338383,126.854361802,False
3723,10088,일품대반점,경상북도 구미시 형곡서로 39(형곡동),054-451-9288,중식,자장면 5000원짬뽕       6000원,오전 11시 ~ 오후 10시까지 영업,요식업,경상북도,구미시,형곡서로 39 (형곡동),0.0,0.0,36.105635326,128.334540517,False
3724,10091,케이20000헤어샵,경상북도 구미시 산동읍 산호대로41길 16,054-600-3839,이미용업,여성커트 12000원       원,,이미용업,경상북도,구미시,산동읍 산호대로41길 16,0.0,0.0,36.139841934,128.439418724,False
3725,10092,성빈각,경상북도 구미시 선산대로 79(지산동),054-458-6625,중식,자장면 4000원짬뽕       5000원,,요식업,경상북도,구미시,선산대로 79 (지산동),0.0,0.0,36.137208405,128.345620411,False
3726,10094,카페데미르,경상북도 구미시 인동24길 17(진평동),070-8200-8886,기타서비스업,아메리카노 2000원카페라떼       3000원,,기타서비스업,경상북도,구미시,인동24길 17 (진평동),0.0,0.0,36.095284667,128.427362088,False
3727,10095,이가매생이수제비칼국수,전라북도 군산시 조촌안3길 19(조촌동),063-451-0208,한식_일반,칼국수 7000원       원,,요식업,전라북도,군산시,조촌안3길 19 (조촌동),0.0,0.0,35.972190686,126.735562585,False
3728,10098,무도리순댓국,경기도 의정부시 시민로143번길 76,031-842-3008,한식_일반,순대국 8000원선지해장국       8000원,,요식업,경기도,의정부시,시민로143번길 76,37.7381788,127.0511097,37.741111293,127.051092618,False
3729,10100,멋찐남자,"경기도 의정부시 평화로 172-1, 1층",031-836-0410,이미용업,커트 11000원파마       31000원,,이미용업,경기도,의정부시,"평화로 172-1, 1층",0.0,0.0,37.707155497,127.04845305,False
3730,10105,인삼골장터순대,충청남도 금산군 금산읍 금산천1길 71,041-752-7797,한식_일반,순대국수 5000원장터국밥       6000원,업소 청결하게 관리하며 저렴한 가격으로 판매중,요식업,충청남도,금산군,금산읍 금산천1길 71,36.1026062,127.4852829,36.102035561,127.489281104,False
3731,10107,황금시대,충청남도 예산군 예산읍 예산로 219,041-331-7080,한식_일반,묵은지 돼지갈비구이 12000원묵은지 김치찌개       8000원,,요식업,충청남도,예산군,예산읍 예산로 219,36.6824731,126.8288366,36.680055995,126.848926168,False
3732,10108,서하가든,충청남도 예산군 대흥면 중리길 2,041-331-0759,한식_일반,어죽 7000원김치찌개       8000원,,요식업,충청남도,예산군,대흥면 중리길 2,0.0,0.0,36.603835915,126.792879396,False
3733,10109,동행,충청남도 예산군 예산읍 창신로 53,010-5428-0002,한식_일반,삼겹살(200g) 15000원목살(200g)       15000원,,요식업,충청남도,예산군,예산읍 창신로 53,0.0,0.0,36.722766535,126.837934277,False
3734,10110,미소식당,충청남도 예산군 예산읍 형제고개로 967,041-335-2053,한식_일반,잔치국수 4000원칼국수       6000원,,요식업,충청남도,예산군,예산읍 형제고개로 967,36.6769546,126.8496536,36.676621133,126.849893242,False
3735,10112,김밥타운,인천광역시 미추홀구 인하로 259(주안동),032-863-6690,한식_일반,원조김밥 2500원칼국수       5500원,저렴한 가격으로 깔끔한 음식 제공,요식업,인천광역시,미추홀구,인하로 259 (주안동),0.0,0.0,37.448376429,126.676948366,False
3736,10115,어랑생선구이,대구광역시 수성구 동대구로59길 10(범어동),053-754-4304,한식_일반,비빔밥 5000원       원,,요식업,대구광역시,수성구,동대구로59길 10 (범어동),0.0,0.0,35.857333808,128.624540525,False
3737,10116,수희식당,대구광역시 수성구 국채보상로 934(범어동),053-754-8587,한식_일반,도시락 정식 6500원       원,,요식업,대구광역시,수성구,국채보상로 934 (범어동),0.0,0.0,35.866958535,128.632634117,False
3738,10117,청도식당,대구광역시 수성구 상록로 65(범어동),053-751-7972,한식_면류,칼국수 8000원       원,,요식업,대구광역시,수성구,상록로 65 (범어동),0.0,0.0,35.86527644,128.62379821,False
3739,10118,콩부대찌개,대구광역시 수성구 범어로19길 50(범어동),053-741-1226,한식_일반,콩나물 부대찌개 7000원       원,,요식업,대구광역시,수성구,범어로19길 50 (범어동),0.0,0.0,35.857960332,128.633101652,False
3740,10119,서양식당,대구광역시 수성구 달구벌대로496길 72(범어동),053-743-1254,양식,알리오 올리오 9500원       원,,요식업,대구광역시,수성구,달구벌대로496길 72 (범어동),0.0,0.0,35.851944725,128.634696429,False
3741,10120,아름타리,"대구광역시 수성구 교학로 37, 1층(만촌동)",053-201-1666,한식_일반,된장찌개(포장) 5000원된장찌개       8000원,,요식업,대구광역시,수성구,"교학로 37, 1층 (만촌동)",0.0,0.0,35.851835035,128.652252099,False
3742,10123,정원한우갈비,대구광역시 수성구 범어천로 151-28,053-756-3369,한식_일반,한우국밥 7000원       원,,요식업,대구광역시,수성구,범어천로 151-28,35.856474,128.6224319,35.86049118,128.621634433,False
3743,10126,카페 아날로그,"대구광역시 수성구 파동로 120, 14동 상가 19호 (파동, 우방대자연맨션1차아파트)",010-5559-8808,기타양식,아메리카노 2000원       원,,요식업,대구광역시,수성구,"파동로 120, 14동 상가 19호  (파동, 우방대자연맨션1차아파트)",0.0,0.0,35.813501369,128.616672814,False
3744,10127,커피딜라이트,"대구광역시 수성구 파동로 120, 14동 상가 커피딜라이트 (파동, 우방대자연맨션1차아파트)",010-3522-5241,기타양식,아메리카노 2900원       원,,요식업,대구광역시,수성구,"파동로 120, 14동 상가 커피딜라이트  (파동, 우방대자연맨션1차아파트)",0.0,0.0,35.813501369,128.616672814,False
3745,10129,밀밭식당,"대구광역시 수성구 파동로 120, 14동 상가 밀밭식당 (파동, 우방대자연맨션1차아파트)",053-765-3992,한식_일반,추어탕 7000원       원,,요식업,대구광역시,수성구,"파동로 120, 14동 상가 밀밭식당  (파동, 우방대자연맨션1차아파트)",0.0,0.0,35.813501369,128.616672814,False
3746,10130,의성식당,"대구광역시 수성구 파동로 120, 14동 상가 의성식당 (파동, 우방대자연맨션1차아파트)",053-761-8113,한식_일반,돼지국밥 7000원       원,,요식업,대구광역시,수성구,"파동로 120, 14동 상가 의성식당  (파동, 우방대자연맨션1차아파트)",0.0,0.0,35.813501369,128.616672814,False
3747,10131,부산식당,"대구광역시 수성구 파동로 120, 14동 상가 부산식당 (파동, 우방대자연맨션1차아파트)",053-765-5619,한식_면류,칼국수 7000원       원,,요식업,대구광역시,수성구,"파동로 120, 14동 상가 부산식당  (파동, 우방대자연맨션1차아파트)",0.0,0.0,35.813501369,128.616672814,False
3748,10134,산동성,대구광역시 수성구 지범로27길 79(지산동),053-784-0830,중식,짜장면 5000원       원,,요식업,대구광역시,수성구,지범로27길 79 (지산동),0.0,0.0,35.823550084,128.639703241,False
3749,10135,짬뽕집,대구광역시 수성구 용학로33길 24(지산동),010-3545-2476,중식,짜장면 5000원       원,,요식업,대구광역시,수성구,용학로33길 24 (지산동),0.0,0.0,35.823535355,128.628596708,False
3750,10136,힐링헤어,대구광역시 수성구 용학로44길 35(지산동),010-2805-0882,이미용업,여자성인커트 13000원       원,,이미용업,대구광역시,수성구,용학로44길 35 (지산동),0.0,0.0,35.82020397,128.634032396,False
3751,10137,맛보리밥상,대구광역시 수성구 용학로 246(지산동),053-784-9883,한식_일반,정식 8000원       원,,요식업,대구광역시,수성구,용학로 246 (지산동),0.0,0.0,35.820201243,128.635261668,False
3752,10138,장수삼계탕,대구광역시 수성구 범안로16길 40(범물동),053-784-0090,한식_일반,삼계탕 15000원       원,,요식업,대구광역시,수성구,범안로16길 40 (범물동),0.0,0.0,35.8163215,128.64683232,False
3753,10139,일조엄마손,대구광역시 수성구 신매로16길 72(신매동),053-793-0607,한식_일반,된장찌개 7000원       원,,요식업,대구광역시,수성구,신매로16길 72 (신매동),0.0,0.0,35.837835911,128.710235561,False
3754,10141,금풍국수,대구광역시 수성구 신매로 88(신매동),053-792-8289,한식_면류,잔치국수 6000원       원,,요식업,대구광역시,수성구,신매로 88 (신매동),0.0,0.0,35.837285485,128.709071591,False
3755,10142,천사돼지국밥,대구광역시 수성구 신매로16길 31(신매동),053-217-5474,한식_일반,돼지국밥 8000원       원,,요식업,대구광역시,수성구,신매로16길 31 (신매동),0.0,0.0,35.837889051,128.709335988,False
3756,10143,장터돼지국밥,대구광역시 수성구 신매로16길 26(신매동),053-794-7889,한식_일반,돼지국밥 8000원       원,,요식업,대구광역시,수성구,신매로16길 26 (신매동),0.0,0.0,35.837538662,128.709509373,False
3757,10149,돕스맨헤어,충청남도 아산시 배방읍 모산로 101,010-4843-2574,이미용업,커트 10000원       원,저렴한 가격과 차별화된 남녀 가능한 전문샵,이미용업,충청남도,아산시,배방읍 모산로 101,36.773787999999996,127.06131456228688,36.774294453,127.053816722,False
3758,10154,학포란추어탕,강원특별자치도 삼척시 근덕면 본동길 14,033-573-7999,한식_일반,추어탕 8000원       원,마을에서 직접 재배한 재료를 사용해 가격 절감 및 영양가 높은 음식 제공,요식업,강원특별자치도,삼척시,근덕면 본동길 14,0.0,0.0,37.341240982,129.23848752,False
3759,10155,본솔커피,서울특별시 서대문구 증가로 82,02-323-1225,기타양식,아메리카노 3500원동과차       4000원,,요식업,서울특별시,서대문구,증가로 82,37.5787891,126.9156141,37.574714668,126.927233706,False
3760,10157,조희헤어샵,서울특별시 서대문구 가재울로10길 41,373-8659,이미용업,커트 13000원파마       35000원,,이미용업,서울특별시,서대문구,가재울로10길 41,37.5771469,126.922819,37.577045617,126.922706098,False
3761,10158,가족이발,서울특별시 서대문구 거북골로 154 삼호상가 104호,374-4323,이미용업,이발커트 10000원초중고생커트       10000원,,이미용업,서울특별시,서대문구,거북골로 154 삼호상가 104호,0.0,0.0,37.575976475,126.912539923,False
3762,10160,머리사랑,서울특별시 서대문구 거북골로 200,305-6912,이미용업,"커트(남,여) 10000원볼륨펌       30000원",,이미용업,서울특별시,서대문구,거북골로 200,37.5789803,126.9071222,37.578508373,126.908981224,False
3763,10161,은주헤어뉴스,서울특별시 서대문구 거북골로20길 53-3,302-6281,이미용업,커트(여) 6000원커트(남)       7000원,,이미용업,서울특별시,서대문구,거북골로20길 53-3,37.5799311,126.9105797,37.580304732,126.910667514,False
3764,10162,히즈모,서울특별시 서대문구 세무서길 71 1층,02-3217-4275,이미용업,스마트커트 8000원디자인커트       9000원,,이미용업,서울특별시,서대문구,세무서길 71 1층,0.0,0.0,37.59108012,126.94661181,False
3765,10163,아름다운헤어,서울특별시 서대문구 응암로28,02-376-7124,이미용업,"커트(남,여) 10000원어린이커트       8000원",,이미용업,서울특별시,서대문구,응암로28,0.0,0.0,37.575910257,126.908499301,False
3766,10164,은하수헤어갤러리,서울특별시 서대문구 응암로 53,02-306-4580,이미용업,커트 10000원파마       30000원,,이미용업,서울특별시,서대문구,응암로 53,37.5791969,126.9107681,37.578203701,126.909779366,False
3767,10166,자스민헤어,서울특별시 서대문구 증가로20길 71,02-304-6188,이미용업,커트 10000원아이롱       20000원,,이미용업,서울특별시,서대문구,증가로20길 71,37.5814298,126.9182913,37.58223833,126.91878282,False
3768,10168,명물갈비,서울특별시 서대문구 명물길 43-3,02-392-1239,한식_육류,돼지갈비(250g) 15000원소갈비살       18000원,,요식업,서울특별시,서대문구,명물길 43-3,37.5586472,126.93887,37.558795554,126.938485633,False
3769,10170,74무한바베큐,충청남도 계룡시 서금암2길 16,042-841-7492,한식_일반,삼겹살 무한리필 17900원       원,○  7가지 셀프바와 4가지 고기 무제한 ○ 5세 미만은 무료,요식업,충청남도,계룡시,서금암2길 16,36.2729268,127.2550722,36.272936457,127.255380405,False
3770,10171,모드헤어,충청남도 계룡시 두마면 사계로 101,042-551-2601,이미용업,어르신컷트(70세이상) 5000원어르신펌(70세이상)       20000원,"○ 쾌적한 환경, 친절한 서비스 ○ 어르신 우대 및 대환영",이미용업,충청남도,계룡시,두마면 사계로 101,36.2684527,127.2666259,36.269195602,127.268988231,False
3771,10173,명동막국수,충청남도 계룡시 서금암3길 15,042-840-6208,한식_면류,메밀막국수 7500원       원,"○ 가격대비 가성비 좋은 음식점 ○ 친절한 사장님, 친절한 서비스",요식업,충청남도,계룡시,서금암3길 15,36.2716957,127.2563471,36.272611816,127.256091608,False
3772,10175,지오헤어샵,충청남도 계룡시 엄사면 중앙로11 226-9,042-841-2550,이미용업,남성커트 5000원여성커트       6000원,○ 시중가보다 50% 이상 저렴한 미용실 ○ 사장님의 노하우로 상당한 미용실력 자랑,이미용업,충청남도,계룡시,엄사면 중앙로11 226-9,0.0,0.0,0.0,0.0,True
3773,10176,챔프,충청남도 계룡시 엄사면 번영로 60-1,042-841-0707,양식,돈까스세트 9000원       원,○ 직접 고기를 두드려서 만드는 핸드메이드 돈까스 ○ 스프부터 후식까지 한번에 해결,요식업,충청남도,계룡시,엄사면 번영로 60-1,36.2889576,127.2386681,36.28897754,127.238660042,False
3774,10178,현금이네상차림,충청남도 부여군 부여읍 금성로 25,041-833-6814,한식_일반,양푼비빔밥 4000원       원,,요식업,충청남도,부여군,부여읍 금성로 25,36.2623999,126.9302477,36.27488294,126.91797514,False
3775,10180,유사장직화구이,충청남도 부여군 부여읍 나성로 117-1,070-4122-9292,한식_육류,삼겹살 14000원목살       14000원,,요식업,충청남도,부여군,부여읍 나성로 117-1,36.2811115,126.905326,36.284923084,126.909519076,False
3776,10181,수모텔(부여숙박1번지),충청남도 부여군 부여읍 사비로99번길 8-6,041-837-8800,숙박업,대실 20000원일반실       40000원,,숙박업,충청남도,부여군,부여읍 사비로99번길 8-6,36.2816509,126.9097677,36.281889226,126.910109665,False
3777,10194,뽀글이와 빡빡이 헤어샵,광주광역시 남구 대남대로159번길 10,-,이미용업,커트 10000원펌       25000원,,이미용업,광주광역시,남구,대남대로159번길 10,35.1332033,126.907578,35.132842536,126.907519074,False
3778,10195,덕보네밥상,광주광역시 남구 독립로 31,062-652-2229,한식_일반,찌개류 7000원백반류       7000원,,요식업,광주광역시,남구,독립로 31,35.1444859,126.9034488,35.136448892,126.901387271,False
3779,10199,광명식육식당,경상북도 구미시 화신로 8길 14-8(광평동),054-455-2080,한식_육류,정식 7000원김치찌개       6000원,,요식업,경상북도,구미시,화신로 8길 14-8 (광평동),0.0,0.0,36.114482968,128.356356092,False
3780,10203,준호네 돈가스,"서울특별시 동작구 흑석로 85-7, 1층(흑석동)",02-810-5500,양식,피자돈까스 9000원등심돈까스       8000원,,요식업,서울특별시,동작구,"흑석로 85-7, 1층 (흑석동)",0.0,0.0,37.507529348,126.959288749,False
3781,10205,정선메밀고을,"서울특별시 동작구 양녕로26길 63, 2층",02-811-0730,한식_면류,비빔막국수 7000원냉메일막국수       7000원,,요식업,서울특별시,동작구,"양녕로26길 63, 2층",0.0,0.0,37.495786702,126.943715498,False
3782,10206,동해해물탕,서울특별시 동작구 양녕로22가길 67,02-814-7700,한식_일반,해물탕(중) 45000원       원,,요식업,서울특별시,동작구,양녕로22가길 67,37.4953956,126.943802,37.496885195,126.944060461,False
3783,10207,준우식당,"서울특별시 동작구 등용로 93, 1층(대방동)",02-815-5792,한식_일반,백반 8000원       원,,요식업,서울특별시,동작구,"등용로 93, 1층 (대방동)",0.0,0.0,37.509444902,126.931988987,False
3784,10208,모꼬지,서울특별시 동작구 장승배기로 155,02-811-1309,한식_일반,돈까스 8000원김치볶움밥       6500원,,요식업,서울특별시,동작구,장승배기로 155,37.504769,126.939283,37.511487275,126.940029931,False
3785,10211,미화미용실,서울특별시 동작구 노량진로12길 44(노량진동),02-813-1105,이미용업,커트 12000원파마       30000원,,이미용업,서울특별시,동작구,노량진로12길 44 (노량진동),0.0,0.0,37.511595319,126.937644097,False
3786,10212,신지헤어샵,서울특별시 동작구 성대로1길 17(상도동),02-815-3090,이미용업,커트 10000원파마       30000원,,이미용업,서울특별시,동작구,성대로1길 17 (상도동),0.0,0.0,37.501050718,126.933827406,False
3787,10213,조현호미용실,서울특별시 동작구 현충로14길 8(흑석동),02-822-5142,이미용업,커트 13000원파마       35000원,,이미용업,서울특별시,동작구,현충로14길 8 (흑석동),0.0,0.0,37.505793985,126.96877909,False
3788,10216,우성세탁소,서울특별시 동작구 노량진로28길 14,02-814-6462,세탁업,양복세탁료 7000원수선료       5000원,,세탁업,서울특별시,동작구,노량진로28길 14,37.5116358,126.955762,37.512222666,126.955045826,False
3789,10217,백양세탁소,서울특별시 동작구 여의대방로22아길 30(신대방동),02-816-9277,세탁업,양복세탁료 7000원수선료       5000원,,세탁업,서울특별시,동작구,여의대방로22아길 30 (신대방동),0.0,0.0,37.496254114,126.924302513,False
3790,10219,잔치국시,경상북도 영덕군 영덕읍 남석길 40,054-733-5510,한식_일반,잔치국수 4000원       원,,요식업,경상북도,영덕군,영덕읍 남석길 40,36.4061746,129.371777,36.407788677,129.369014553,False
3791,10220,짬뽕집,인천광역시 부평구 배곶북로 19(십정동),010-2731-8115,중식,등심탕수육 20000원짜장       5000원,"* 가게 내부는 협소(테이블 4개), 깔끔하게 정리되어 있고 조리과정이<br>     확인 가능하여 위생관리가 비교적 잘된 편임.<br>   * 시장 손님이 및 상인들이 주로 찾으며, 양이 많고 짬뽕의 경우 고객 취향대로 매운맛조절이 가능.<br>   * 상가건물 공동이용 화장실(개방 화장실이 아닌 잠금 장치된 1층 상가 전용)",요식업,인천광역시,부평구,배곶북로 19 (십정동),0.0,0.0,37.473205258,126.696539339,False
